41.0	53.0	0.112444	0.058178	41.0	47.0	0.141778	0.067467	41.0	53.0	0.109022	0.044	41.0	53.0	0.108044	0.042044	41.0	53.0	0.11	0.041556	41.0	52.0	0.115867	0.042533	41.0	52.0	0.109511	0.042533	41.0	53.0	0.109512	0.068933	41.0	53.0	0.108044	0.041555	41.0	53.0	0.107067	0.041066	41.0	53.0	0.111467	0.069422	41.0	50.0	0.147644	0.071378	41.0	53.0	0.109511	0.049866	41.0	53.0	0.110489	0.042534	41.0	53.0	0.108045	0.041556	41.0	53.0	0.107556	0.047911	41.0	53.0	0.11	0.043512	41.0	46.0	0.130533	0.0572	41.0	53.0	0.108045	0.041556	41.0	52.0	0.11	0.042045
149779.0	52434.0	17.68018	2.546134	149779.0	51953.0	17.63618	2.360844	149779.0	52434.0	18.290313	2.568134	149779.0	52434.0	18.128491	2.533422	149779.0	52434.0	18.395425	2.334444	149779.0	52432.0	18.353869	2.601378	149779.0	52432.0	17.267069	2.343734	149779.0	52434.0	17.291514	2.4068	149779.0	52434.0	17.644491	2.631201	149779.0	52434.0	17.901647	2.355956	149779.0	52434.0	17.252891	2.361333	149779.0	51318.0	17.375114	2.378444	149779.0	52434.0	16.90138	2.359378	149779.0	52434.0	17.632758	2.646355	149779.0	52434.0	17.751558	2.591112	149779.0	52434.0	17.729558	2.3408	149779.0	52432.0	16.833425	2.354	149779.0	51990.0	17.649869	2.367201	149779.0	52433.0	18.249735	2.387245	149779.0	52432.0	17.87818	2.554445
53.0	65.0	0.155467	0.058667	53.0	50.0	0.176	0.0748	53.0	65.0	0.139333	0.050844	53.0	65.0	0.135912	0.050356	53.0	65.0	0.133955	0.050355	53.0	64.0	0.136889	2.831645	53.0	64.0	0.165733	0.060134	53.0	65.0	0.132978	0.043511	53.0	64.0	0.127111	0.043511	53.0	65.0	0.125155	0.041067	53.0	65.0	0.121734	0.040578	53.0	57.0	0.156934	0.068445	53.0	65.0	0.129556	0.041067	53.0	65.0	0.122711	0.040089	53.0	65.0	0.120756	2.051867	53.0	65.0	0.1716	0.0484	53.0	64.0	0.124177	0.041066	53.0	55.0	0.146178	0.066	53.0	65.0	0.155956	0.041067	53.0	65.0	0.122711	0.041067
58.0	70.0	0.155956	0.042045	58.0	58.0	0.154489	0.080667	58.0	70.0	0.244933	0.071867	58.0	70.0	0.147155	0.052311	58.0	70.0	0.138356	0.050845	58.0	69.0	0.212667	0.057689	58.0	69.0	0.141289	0.050845	58.0	70.0	0.130533	0.050356	58.0	69.0	0.134444	0.049377	58.0	70.0	0.129556	0.049866	58.0	70.0	0.131511	0.0484	58.0	61.0	0.174534	0.0748	58.0	70.0	0.133467	0.0484	58.0	70.0	0.161333	0.049866	58.0	70.0	0.130533	0.0748	58.0	70.0	0.152534	0.050844	58.0	69.0	0.118311	0.047422	58.0	54.0	0.166711	0.057689	58.0	70.0	0.116844	0.0396	58.0	70.0	0.116356	0.040089
50.0	62.0	0.120266	0.039111	50.0	56.0	0.144711	0.0616	50.0	62.0	0.116356	0.0396	50.0	62.0	0.1144	0.059156	50.0	62.0	0.115867	0.0396	50.0	61.0	0.115866	0.038133	50.0	61.0	0.216577	0.065511	50.0	62.0	0.1452	0.048889	50.0	62.0	0.132489	0.054756	50.0	62.0	0.132	0.049867	50.0	62.0	0.135911	0.059156	50.0	59.0	0.159867	0.067956	50.0	62.0	0.115867	0.041067	50.0	62.0	0.115867	0.0396	50.0	62.0	0.115867	0.0396	50.0	62.0	0.115378	0.040578	50.0	62.0	0.117823	0.038133	50.0	55.0	0.140311	0.054266	50.0	62.0	0.115866	0.038622	50.0	61.0	0.115866	0.038133
54.0	66.0	0.118311	0.040577	54.0	50.0	0.157422	0.064045	54.0	66.0	0.138356	0.039111	54.0	66.0	0.115378	0.0396	54.0	66.0	0.119289	0.0396	54.0	65.0	0.115867	0.0396	54.0	65.0	0.126622	0.043511	54.0	66.0	0.114889	0.037644	54.0	65.0	0.116355	0.038133	54.0	66.0	0.115866	0.047422	54.0	66.0	0.1144	0.037644	54.0	57.0	0.152044	0.065511	54.0	66.0	0.116356	0.052312	54.0	66.0	0.124666	0.040578	54.0	66.0	0.113911	0.040089	54.0	66.0	0.1144	0.040088	54.0	65.0	0.115378	0.0396	54.0	57.0	0.141778	0.062578	54.0	66.0	0.117823	0.040578	54.0	66.0	0.115866	0.040089
53.0	65.0	0.118311	0.0396	53.0	50.0	0.1452	0.062089	53.0	65.0	0.116355	0.040578	53.0	65.0	0.117333	0.038133	53.0	65.0	0.113912	0.039111	53.0	64.0	0.117822	0.040089	53.0	64.0	0.118311	0.040578	53.0	65.0	0.116355	0.046933	53.0	64.0	0.116845	0.038622	53.0	65.0	0.116844	0.038133	53.0	65.0	0.113423	0.038133	53.0	58.0	0.150578	0.065512	53.0	65.0	0.114889	0.037644	53.0	65.0	0.115866	0.039111	53.0	65.0	0.1144	0.038133	53.0	65.0	0.131511	0.055245	53.0	64.0	0.126133	0.042045	53.0	54.0	0.140311	0.054755	53.0	65.0	0.117333	0.040089	53.0	65.0	0.116356	0.038134
35354.0	13778.0	3.575734	0.665866	35354.0	13374.0	3.959022	0.666355	35354.0	13777.0	3.572801	0.657556	35354.0	13778.0	3.412933	0.719155	35354.0	13778.0	3.460356	0.638978	35354.0	13777.0	3.427601	0.650222	35354.0	13777.0	3.5332	0.722578	35354.0	13778.0	3.457912	0.652178	35354.0	13777.0	3.413912	0.665867	35354.0	13778.0	3.394845	0.652178	35354.0	13778.0	3.464756	0.647778	35354.0	13346.0	4.040668	0.704489	35354.0	13778.0	3.367956	0.648755	35354.0	13778.0	3.796223	0.700578	35354.0	13778.0	3.464756	0.671244	35354.0	13778.0	3.401689	0.649245	35354.0	13777.0	3.393867	0.643378	35354.0	12741.0	3.982	0.669778	35354.0	13778.0	3.713601	0.661467	35354.0	13779.0	3.497512	0.649734
56.0	67.0	0.129556	0.0484	56.0	60.0	0.147156	0.063556	56.0	67.0	0.1188	0.038623	56.0	67.0	0.117822	0.040089	56.0	67.0	0.116845	0.039111	56.0	65.0	0.118312	0.044	56.0	66.0	0.1276	0.039111	56.0	67.0	0.115866	0.039111	56.0	67.0	0.115378	0.041555	56.0	67.0	0.1144	0.040578	56.0	67.0	0.114889	0.0396	56.0	60.0	0.154489	0.132489	56.0	67.0	0.134933	0.042044	56.0	67.0	0.117334	0.0396	56.0	67.0	0.116355	0.038622	56.0	67.0	0.116355	0.038133	56.0	67.0	0.116355	0.046444	56.0	57.0	0.144711	0.056222	56.0	67.0	0.114889	0.0396	56.0	65.0	0.117333	0.040089
142.0	133.0	0.130044	0.050355	142.0	122.0	0.156444	0.119288	142.0	133.0	0.128578	0.049867	142.0	133.0	6.194712	0.085556	142.0	133.0	0.134933	0.0528	142.0	134.0	0.138355	0.090933	142.0	133.0	0.138845	0.049378	142.0	133.0	0.134934	0.060622	142.0	133.0	0.128089	0.048889	142.0	133.0	0.130045	0.048889	142.0	133.0	0.124178	0.047423	142.0	126.0	0.181378	0.070889	142.0	133.0	0.125644	0.047911	142.0	133.0	0.125645	0.046444	142.0	133.0	0.125644	0.046933	142.0	133.0	0.125155	0.0484	142.0	133.0	0.218534	0.173555	142.0	119.0	0.179422	0.062089	142.0	133.0	0.143244	0.068934	142.0	135.0	0.146667	0.044978
41.0	53.0	0.126134	0.043022	41.0	48.0	0.158889	0.065022	41.0	53.0	0.145689	0.043022	41.0	53.0	0.124667	0.041555	41.0	53.0	0.128577	0.044489	41.0	52.0	0.124178	0.058177	41.0	52.0	0.126134	0.040578	41.0	53.0	0.123688	0.042533	41.0	53.0	0.124178	0.040578	41.0	53.0	0.129556	0.041066	41.0	53.0	0.122711	0.041067	41.0	50.0	0.161333	0.069912	41.0	53.0	0.1232	0.041556	41.0	53.0	0.121733	0.040577	41.0	53.0	0.122711	0.060133	41.0	53.0	0.126623	0.043022	41.0	53.0	0.120756	0.042045	41.0	45.0	0.150578	0.058178	41.0	53.0	0.122711	0.040577	41.0	52.0	0.1232	0.041066
42.0	54.0	0.120267	0.035689	42.0	48.0	0.141778	0.059155	42.0	54.0	0.110978	0.036178	42.0	54.0	0.125645	0.036178	42.0	54.0	0.109511	0.0352	42.0	53.0	0.120266	0.036666	42.0	53.0	0.112933	0.034711	42.0	54.0	0.111467	0.0352	42.0	54.0	0.11	0.0352	42.0	54.0	0.11	0.035689	42.0	54.0	0.109022	0.036177	42.0	50.0	0.152044	0.071866	42.0	54.0	0.110489	0.0352	42.0	54.0	0.11	0.034711	42.0	54.0	0.109511	0.038133	42.0	54.0	0.113911	0.034711	42.0	54.0	0.109023	0.034711	42.0	46.0	0.1408	0.051822	42.0	54.0	0.112445	0.034222	42.0	53.0	0.111956	0.034222
50.0	62.0	0.117334	0.035689	50.0	55.0	0.141778	0.059644	50.0	62.0	0.112933	0.054756	50.0	62.0	0.1144	0.038133	50.0	62.0	0.127111	0.066	50.0	61.0	0.116844	0.035689	50.0	61.0	0.113912	0.0352	50.0	62.0	0.112933	0.0352	50.0	62.0	0.117333	0.119777	50.0	62.0	0.159867	0.046444	50.0	62.0	0.122711	0.042045	50.0	58.0	0.164756	0.063067	50.0	62.0	0.113911	0.034711	50.0	62.0	0.120267	0.036177	50.0	62.0	0.111467	0.034222	50.0	62.0	0.112933	0.0352	50.0	62.0	0.111466	0.034711	50.0	53.0	0.137867	0.049866	50.0	62.0	0.112933	0.035688	50.0	61.0	0.121245	0.0352
41.0	53.0	0.120755	0.042533	41.0	47.0	0.159378	0.067956	41.0	53.0	0.1276	0.045467	41.0	53.0	0.125156	0.045467	41.0	53.0	0.144222	0.045956	41.0	52.0	0.124666	0.047423	41.0	52.0	0.127112	0.0396	41.0	53.0	0.111467	0.036178	41.0	53.0	0.110977	0.0352	41.0	53.0	0.11	0.040578	41.0	53.0	0.116355	0.036178	41.0	49.0	0.1452	0.063555	41.0	53.0	0.111467	0.033245	41.0	53.0	0.111467	0.034711	41.0	53.0	0.110489	0.033734	41.0	53.0	0.111467	0.034222	41.0	53.0	0.120267	0.039111	41.0	45.0	0.136889	0.052311	41.0	53.0	0.11	0.042044	41.0	52.0	0.111466	0.035689
44.0	56.0	0.114889	0.033733	44.0	51.0	0.1452	0.058177	44.0	56.0	0.112933	0.0352	44.0	56.0	0.112445	0.034711	44.0	56.0	0.110489	0.035689	44.0	55.0	0.139333	0.034711	44.0	55.0	0.111956	0.034711	44.0	56.0	0.111466	0.042044	44.0	56.0	0.11	0.0352	44.0	56.0	0.111467	0.034222	44.0	56.0	0.11	0.0352	44.0	51.0	0.148133	0.062578	44.0	56.0	0.110978	0.063067	44.0	56.0	0.118311	0.036178	44.0	56.0	0.111467	0.034222	44.0	56.0	0.109511	0.034711	44.0	56.0	0.110489	0.033733	44.0	47.0	0.134444	0.050355	44.0	56.0	0.110489	0.0352	44.0	55.0	0.112444	0.040089
40.0	52.0	0.1144	0.036177	40.0	47.0	0.1408	0.057689	40.0	52.0	0.112444	0.034222	40.0	52.0	0.111956	0.034223	40.0	52.0	0.111467	0.037645	40.0	51.0	0.110978	0.034223	40.0	51.0	0.110978	0.035689	40.0	52.0	0.109511	0.035689	40.0	52.0	0.11	0.0352	40.0	52.0	0.109023	0.034711	40.0	52.0	0.109511	0.034711	40.0	49.0	0.197511	2.246445	40.0	52.0	0.116356	0.040089	40.0	52.0	0.110978	0.034711	40.0	52.0	0.120756	0.035689	40.0	52.0	0.110978	0.068933	40.0	52.0	0.113422	0.034223	40.0	44.0	0.134445	0.050844	40.0	52.0	0.11	0.037155	40.0	51.0	0.113911	0.0352
40.0	52.0	0.133467	0.0352	40.0	46.0	0.1452	0.0572	40.0	52.0	0.11	0.033733	40.0	52.0	0.109023	0.033734	40.0	52.0	0.11	0.033244	40.0	51.0	0.110489	0.033733	40.0	51.0	0.111466	0.034222	40.0	52.0	0.117822	0.064534	40.0	52.0	0.112934	0.033244	40.0	52.0	0.11	0.033733	40.0	52.0	0.109022	0.0352	40.0	49.0	0.144223	0.062089	40.0	52.0	0.113911	0.033734	40.0	52.0	0.122223	0.033733	40.0	52.0	0.11	0.033733	40.0	52.0	0.109022	0.033734	40.0	52.0	0.108533	0.033733	40.0	44.0	0.136889	0.051334	40.0	52.0	0.109511	0.0352	40.0	51.0	0.115378	0.034711
44.0	56.0	0.113422	0.035689	44.0	47.0	0.139333	0.057689	44.0	56.0	0.112444	0.0352	44.0	56.0	0.11	0.035689	44.0	56.0	0.121245	0.035689	44.0	55.0	0.112444	0.034223	44.0	55.0	0.111467	0.033244	44.0	56.0	0.110489	0.0352	44.0	56.0	0.11	0.034222	44.0	56.0	0.110489	0.035689	44.0	56.0	0.110978	0.036667	44.0	47.0	0.146177	0.062577	44.0	56.0	0.110978	0.034711	44.0	56.0	0.111467	0.034222	44.0	56.0	0.112933	0.036178	44.0	56.0	0.111956	0.036178	44.0	56.0	0.109022	0.0352	44.0	43.0	0.141778	0.066489	44.0	56.0	0.124667	0.043022	44.0	55.0	0.119778	0.037156
50.0	62.0	0.115867	0.036178	50.0	55.0	0.140311	0.060133	50.0	62.0	0.115378	0.034712	50.0	62.0	0.113911	0.035689	50.0	62.0	0.111467	0.034222	50.0	61.0	0.117823	0.0352	50.0	61.0	0.112444	0.034222	50.0	62.0	0.111467	0.0352	50.0	62.0	0.116844	0.034711	50.0	62.0	0.112445	0.0352	50.0	62.0	0.110489	0.033733	50.0	56.0	0.1452	0.0616	50.0	62.0	0.111467	0.034711	50.0	62.0	0.109512	0.044	50.0	62.0	0.125644	0.035201	50.0	62.0	0.110489	0.033734	50.0	62.0	0.111956	0.036178	50.0	54.0	0.133955	0.0528	50.0	62.0	0.1144	0.033733	50.0	61.0	0.113423	0.067956
55.0	67.0	0.138355	0.034711	55.0	57.0	0.1408	0.058666	55.0	67.0	0.112444	0.034711	55.0	67.0	0.111956	0.035688	55.0	67.0	0.110978	0.0352	55.0	66.0	0.120267	0.036667	55.0	66.0	0.119289	0.034711	55.0	67.0	0.110977	0.039111	55.0	67.0	0.113423	0.037156	55.0	67.0	0.110489	0.0352	55.0	67.0	0.11	0.034711	55.0	61.0	0.150089	0.125645	55.0	67.0	0.119777	0.0352	55.0	67.0	0.111956	0.0352	55.0	67.0	0.110978	0.0352	55.0	67.0	0.110489	0.036178	55.0	67.0	0.11	0.034711	55.0	56.0	0.134934	0.050844	55.0	67.0	0.111467	0.034711	55.0	67.0	0.110489	0.036667
68.0	80.0	0.125156	0.034223	68.0	68.0	0.142756	0.058178	68.0	80.0	0.122711	0.042533	68.0	80.0	0.115866	0.0352	68.0	80.0	0.113912	0.0352	68.0	79.0	0.1144	0.036178	68.0	79.0	0.115378	0.034711	68.0	80.0	0.115378	0.0396	68.0	79.0	0.1144	0.042044	68.0	80.0	0.112933	0.036178	68.0	80.0	0.112444	0.0352	68.0	67.0	0.148622	0.062089	68.0	80.0	0.111956	0.033733	68.0	80.0	0.111956	0.033733	68.0	80.0	0.112933	0.035689	68.0	80.0	0.113422	0.035689	68.0	79.0	0.1144	0.0352	68.0	64.0	0.137866	0.052311	68.0	80.0	0.112934	0.035689	68.0	80.0	0.112445	0.036667
49.0	61.0	0.114401	0.034222	49.0	54.0	0.139822	0.075289	49.0	61.0	0.112933	0.034711	49.0	61.0	0.110978	0.034222	49.0	61.0	0.111467	0.034711	49.0	60.0	0.113911	0.0352	49.0	60.0	0.117334	0.043511	49.0	61.0	0.122711	0.037155	49.0	61.0	0.111467	0.034711	49.0	61.0	0.111466	0.036177	49.0	61.0	0.112933	0.038622	49.0	56.0	0.1452	0.070889	49.0	61.0	0.126133	0.035689	49.0	61.0	0.110489	0.033245	49.0	61.0	0.111467	0.0352	49.0	61.0	0.110489	0.0352	49.0	61.0	0.111467	0.034711	49.0	54.0	0.133956	0.0528	49.0	61.0	0.1232	0.033733	49.0	60.0	0.111955	0.034711
67.0	67.0	0.116845	0.039111	67.0	61.0	0.142267	0.058667	67.0	67.0	0.113423	0.035689	67.0	67.0	0.116845	0.034711	67.0	67.0	0.112933	0.035689	67.0	66.0	0.115378	0.034711	67.0	66.0	0.113912	0.036178	67.0	67.0	0.113423	0.033734	67.0	67.0	0.111956	0.0352	67.0	67.0	0.114889	0.034222	67.0	67.0	0.111467	0.035689	67.0	62.0	0.147645	0.062089	67.0	67.0	0.1144	0.034712	67.0	67.0	0.114889	0.0352	67.0	67.0	0.113422	0.034222	67.0	67.0	0.113422	0.046934	67.0	67.0	0.122711	0.036178	67.0	60.0	0.137377	0.051822	67.0	67.0	0.113422	0.034711	67.0	66.0	0.116845	0.037156
52.0	60.0	0.114889	0.035689	52.0	50.0	0.143733	0.057688	52.0	60.0	0.1144	0.0352	52.0	60.0	0.110489	0.033733	52.0	60.0	0.109512	0.040089	52.0	59.0	0.110978	0.034711	52.0	59.0	0.1144	0.034711	52.0	60.0	0.115866	0.033733	52.0	60.0	0.110489	0.035689	52.0	60.0	0.110489	0.0352	52.0	60.0	0.11	0.0352	52.0	56.0	0.146667	0.062088	52.0	60.0	0.11	0.033733	52.0	60.0	0.120756	0.034711	52.0	60.0	0.109511	0.034222	52.0	60.0	0.109511	0.033245	52.0	60.0	0.112445	0.033733	52.0	53.0	0.133467	0.051823	52.0	60.0	0.111467	0.0352	52.0	59.0	0.145689	0.038622
47.0	59.0	0.112445	0.034222	47.0	52.0	0.139822	0.060133	47.0	59.0	0.112444	0.0352	47.0	59.0	0.11	0.034711	47.0	59.0	0.110489	0.036666	47.0	58.0	0.110977	0.034222	47.0	58.0	0.130044	0.0352	47.0	59.0	0.109511	0.034223	47.0	59.0	0.113422	0.0352	47.0	59.0	0.109512	0.033244	47.0	59.0	0.110489	0.041067	47.0	53.0	0.155956	0.062089	47.0	59.0	0.109511	0.033734	47.0	59.0	0.11	0.055733	47.0	59.0	0.109022	0.034223	47.0	59.0	0.110489	0.0352	47.0	59.0	0.11	0.043511	47.0	51.0	0.770489	0.067955	47.0	59.0	0.122711	0.040089	47.0	58.0	0.111956	0.033245
46.0	58.0	0.113911	0.035689	46.0	50.0	0.141289	0.058178	46.0	58.0	0.113911	0.034222	46.0	58.0	0.117822	0.051823	46.0	58.0	0.115377	0.034222	46.0	57.0	0.111956	0.0352	46.0	57.0	0.110978	0.034711	46.0	58.0	0.110489	0.0352	46.0	58.0	0.111467	0.034711	46.0	58.0	0.110978	0.0352	46.0	58.0	0.111467	0.043023	46.0	53.0	0.1452	0.062089	46.0	58.0	0.111466	0.0352	46.0	58.0	0.111956	0.038134	46.0	58.0	0.110978	0.034711	46.0	58.0	0.109511	0.034711	46.0	58.0	0.123689	0.037645	46.0	47.0	0.141289	0.050844	46.0	58.0	0.121733	0.035688	46.0	57.0	0.110978	0.034222
48.0	60.0	0.1144	0.035688	48.0	48.0	0.139333	0.059155	48.0	60.0	0.121244	0.036667	48.0	60.0	0.110978	0.0352	48.0	60.0	0.110978	0.036178	48.0	59.0	0.113422	0.036178	48.0	59.0	0.111466	0.033733	48.0	60.0	0.110978	0.035689	48.0	60.0	0.111466	0.034222	48.0	60.0	0.110489	0.034711	48.0	60.0	0.11	0.037155	48.0	52.0	0.148622	0.062088	48.0	60.0	0.110489	0.055734	48.0	60.0	0.109511	0.034711	48.0	60.0	0.113911	0.035689	48.0	60.0	0.109511	0.033733	48.0	60.0	0.111956	0.035689	48.0	49.0	0.135422	0.050845	48.0	60.0	0.109511	0.033733	48.0	60.0	0.115378	0.036178
44.0	56.0	0.111955	0.0352	44.0	50.0	0.139822	0.056711	44.0	56.0	0.1144	0.036666	44.0	56.0	0.111955	0.034222	44.0	56.0	0.109022	0.034711	44.0	55.0	0.110978	0.041556	44.0	55.0	0.112933	0.033245	44.0	56.0	0.109511	0.034222	44.0	56.0	0.109511	0.038622	44.0	56.0	0.112445	0.034711	44.0	56.0	0.11	0.034222	44.0	50.0	0.143733	0.065511	44.0	56.0	0.116356	0.038623	44.0	56.0	0.109511	0.034711	44.0	56.0	0.110489	0.034222	44.0	56.0	0.108534	0.035689	44.0	56.0	0.109511	0.0352	44.0	47.0	0.133466	0.060133	44.0	56.0	0.125644	0.034222	44.0	55.0	0.110977	0.035689
